timestamp,open,high,low,close,volume
2020-01-01 08:30:00,7170.78,7206.3,7159.22,7165.91,77.11686661999998
2020-01-01 08:45:00,7165.9,7207.23837364,7153.76,7181.99,464.2398307600001
2020-01-01 09:00:00,7181.99,7218.8616745,7171.1,7176.39,214.79248548000004
2020-01-01 09:15:00,7176.39,7211.5,7169.79,7175.84,127.21233037000002
2020-01-01 09:30:00,7177.51,7210.4,7170.94,7179.19,142.78374865999996
2020-01-01 09:45:00,7173.7,7212.1,7164.28,7170.01,118.95924719
2020-01-01 10:00:00,7201.4,7210.1,7164.17,7182.92,77.13760106999997
2020-01-01 10:15:00,7182.92,7217.0,7179.71,7188.85,172.65661985999998
2020-01-01 10:30:00,7217.0,7217.0,7179.15,7187.55,77.58374359
2020-01-01 10:45:00,7215.5,7215.5,7178.26,7202.73,107.24427826
2020-01-01 11:00:00,7182.33,7215.5,7177.58,7188.7,76.73555530999998
2020-01-01 11:15:00,7205.82,7246.6,7181.89,7224.24,104.22899967
2020-01-01 11:30:00,7246.0785621,7246.08991633,7197.08,7207.65,121.51586331
2020-01-01 11:45:00,7207.65,7238.318868,7168.2,7197.39,215.70244592000003
2020-01-01 12:00:00,7174.27,7225.2231675,7173.43,7187.44,512.2443065699998
2020-01-01 12:15:00,7188.61,7223.8397056,7184.42,7193.5,58.88840872
2020-01-01 12:30:00,7223.58883104,7230.5493618,7183.31,7221.96,303.60958130000006
2020-01-01 12:45:00,7198.5,7234.94714793,7194.42,7206.82,295.2040822
2020-01-01 13:00:00,7226.04,7233.8,7194.42,7198.9,93.70760808999998
2020-01-01 13:15:00,7198.78,7230.1,7194.15,7198.85,105.60885208
2020-01-01 13:30:00,7198.86,7241.1,7198.06,7203.83,171.9297845
2020-01-01 13:45:00,7203.83,7239.1870348,7194.88,7200.4,205.69577418
2020-01-01 14:00:00,7200.01,7234.4,7185.38,7194.4,364.28985143
2020-01-01 14:15:00,7191.2,7243.5478115,7191.2,7206.48,328.51848602
2020-01-01 14:30:00,7206.49,7244.1960371,7199.28,7204.49,620.1847477500002
2020-01-01 14:45:00,7199.69,7243.594352,7194.15,7199.03,1425.45491763
2020-01-01 15:00:00,7199.5,7239.6346922,7196.34,7225.22,80.81512894000001
2020-01-01 15:15:00,7207.1,7239.8,7196.43,7205.0,217.83583270000003
2020-01-01 15:30:00,7205.0,7285.1,7200.0,7235.6,596.5341478099992
2020-01-01 15:45:00,7235.63,7257.7,7198.57,7214.31,652.3851233800002
2020-01-01 16:00:00,7216.82,7250.09647433,7202.68,7209.91,77.39458099000001
2020-01-01 16:15:00,7211.22,7250.0818901,7193.66,7202.23,519.85046441
2020-01-01 16:30:00,7202.8,7243.7743518,7197.0,7209.81,100.00795587
2020-01-01 16:45:00,7212.34,7250.9957747,7201.0,7223.86,359.0016156600001
2020-01-01 17:00:00,7224.31,7260.3592171,7204.96,7221.16,207.00513396
2020-01-01 17:15:00,7226.84,7260.3068028,7213.42,7231.21,894.33643373
2020-01-01 17:30:00,7232.4,7260.1268004,7213.02,7219.01,579.31625184
2020-01-01 17:45:00,7219.01,7269.6,7214.21,7218.01,399.6792939700001
2020-01-01 18:00:00,7218.0,7261.8,7214.12,7225.76,117.70623396000002
2020-01-01 18:15:00,7225.76,7264.1,7217.3,7219.34,226.59411536
2020-01-01 18:30:00,7219.35,7263.8188237,7205.13,7213.38,472.32931663
2020-01-01 18:45:00,7213.38,7260.8,7207.12,7218.3,69.00680251
2020-01-01 19:00:00,7218.3,7260.8,7201.0,7210.4,373.4218606400001
2020-01-01 19:15:00,7249.7,7255.1,7199.61,7230.95,245.3170016
2020-01-01 19:30:00,7203.18,7254.5,7203.18,7209.83,318.57681861000003
2020-01-01 19:45:00,7230.59,7253.4,7199.2,7207.07,102.59725886000004
2020-01-01 20:00:00,7207.06,7250.1,7206.48,7210.91,143.30822263
2020-01-01 20:15:00,7210.9,7253.1,7200.0,7253.1,93.32395484
2020-01-01 20:30:00,7222.01,7253.1,7209.01,7213.75,45.98396677
2020-01-01 20:45:00,7213.01,7254.9,7204.3,7215.85,65.74103494999999
2020-01-01 21:00:00,7215.85,7258.72963327,7206.71,7233.82,196.39586518
2020-01-01 21:15:00,7215.16,7257.8,7204.2,7230.09,112.60419204
2020-01-01 21:30:00,7208.01,7253.9,7203.67,7207.12,78.08020608000001
2020-01-01 21:45:00,7210.73,7261.9,7207.12,7258.051466,176.31216041000002
2020-01-01 22:00:00,7216.2,7259.0,7187.77,7203.07,246.55939098
2020-01-01 22:15:00,7241.2,7241.2,7191.0,7215.28,312.6021533200003
2020-01-01 22:30:00,7195.36,7239.1,7170.0,7195.76,179.61249250999998
2020-01-01 22:45:00,7195.27,7223.1,7161.25,7177.01,288.92467712
2020-01-01 23:00:00,7177.01,7214.6,7150.0,7159.39,296.47484723
2020-01-01 23:15:00,7159.39,7209.6,7152.7,7175.0,65.25779414
2020-01-01 23:30:00,7175.0,7209.6,7162.28,7168.4,196.26078602
2020-01-01 23:45:00,7167.06,7213.2,7167.06,7212.7,209.85464227000003
2020-01-02 00:00:00,7174.33,7212.4,7160.0,7168.82,260.14518339000006
2020-01-02 00:15:00,7204.463121,7212.2,7168.82,7172.86,148.49731072
2020-01-02 00:30:00,7172.85,7218.7,7170.84,7180.75,98.86342627
2020-01-02 00:45:00,7219.0,7225.8,7176.67,7181.99,93.67092701
2020-01-02 01:00:00,7181.99,7225.2,7172.17,7172.85,173.21342172000004
2020-01-02 01:15:00,7172.85,7219.2,7157.15,7164.8,589.32743052
2020-01-02 01:30:00,7164.79,7205.28181587,7159.63,7168.2,77.183312
2020-01-02 01:45:00,7162.71,7203.2,7158.1,7192.72,314.75465292
2020-01-02 02:00:00,7202.8159272,7202.8159272,7128.83,7180.1,1157.71135261
2020-01-02 02:15:00,7135.17,7180.1,7125.32,7136.81,339.58816319
2020-01-02 02:30:00,7136.8,7179.0,7125.0,7141.11,357.31032768999995
2020-01-02 02:45:00,7141.1,7180.0,7132.8,7179.4,232.3858749
2020-01-02 03:00:00,7142.87,7179.36915632,7125.9,7159.36,413.4913291199997
2020-01-02 03:15:00,7164.4443015,7165.34,7120.21,7127.26,494.54316905
2020-01-02 03:30:00,7127.26,7164.0,7112.31,7120.7,280.4839106899999
2020-01-02 03:45:00,7117.0,7152.3,7092.7,7133.1,722.4025965899999
2020-01-02 04:00:00,7095.82,7158.7,7080.0,7119.63,899.0092638900005
2020-01-02 04:15:00,7119.62,7164.0,7114.74,7143.93,216.39452514
2020-01-02 04:30:00,7143.31,7162.09517026,7103.44,7122.0,330.00857692999995
2020-01-02 04:45:00,7116.22,7155.0,7105.03,7110.98,84.58279517
2020-01-02 05:00:00,7112.9,7153.5,7100.0,7117.94,292.87378823
2020-01-02 05:15:00,7117.91,7158.48310758,7104.52,7150.33908308,181.59658838
2020-01-02 05:30:00,7111.65,7153.8,7108.47,7111.86,61.00738091
2020-01-02 05:45:00,7141.13,7153.8,7100.0,7111.71,254.06160991
2020-01-02 06:00:00,7108.04,7149.4,7104.95,7111.2,152.95380353
2020-01-02 06:15:00,7111.21,7153.7,7108.54,7153.7,191.98399025
2020-01-02 06:30:00,7112.59,7153.6,7109.32,7112.27,65.49804898999999
2020-01-02 06:45:00,7114.51,7156.0,7091.1,7104.32,467.1670214500001
2020-01-02 07:00:00,7104.03,7155.88828084,7085.66,7123.58,367.1722629799999
2020-01-02 07:15:00,7092.0,7140.1,7069.98,7078.65,869.0828624499999
2020-01-02 07:30:00,7073.9,7139.5,7069.18,7123.91,473.924146
2020-01-02 07:45:00,7092.91,7135.1,7075.01,7109.22,475.01226885000017
2020-01-02 08:00:00,7109.0,7147.2,7073.06,7110.04,502.5216225499997
2020-01-02 08:15:00,7111.15,7155.5,7103.24,7135.02,88.92993919000001
2020-01-02 08:30:00,7154.0,7165.4,7102.0,7120.1,332.95831323
2020-01-02 08:45:00,7148.32,7165.1,7112.03,7152.48,460.01482009000017
2020-01-02 09:00:00,7122.49,7165.1,7113.6,7118.19,226.56779014
2020-01-02 09:15:00,7160.0,7173.8,7110.03,7114.86,316.88879739000004
2020-01-02 09:30:00,7117.68,7161.6,7106.21,7120.1,287.46586048
2020-01-02 09:45:00,7158.4,7178.5,7115.49,7132.9,492.0243842500001
2020-01-02 10:00:00,7178.4,7190.8,7130.7,7146.49,332.5691665900001
2020-01-02 10:15:00,7142.3,7194.8,7135.59,7194.8,501.7714724700001
2020-01-02 10:30:00,7152.56,7196.1,7136.26,7139.93,534.58085784
2020-01-02 10:45:00,7146.4,7183.98780254,7129.2,7136.88,229.07049177
2020-01-02 11:00:00,7136.88,7184.0,7134.79,7139.3,233.99241294000004
2020-01-02 11:15:00,7139.3,7184.0,7122.08,7128.46,384.97326877000006
2020-01-02 11:30:00,7150.61,7167.4,7119.49,7150.54,657.5811500599999
2020-01-02 11:45:00,7150.51,7167.4,7117.73,7120.0,131.95685013
2020-01-02 12:00:00,7117.78,7180.5,7115.17,7139.15,313.87439383
2020-01-02 12:15:00,7139.9,7179.91814725,7120.96,7129.63,57.153838410000006
2020-01-02 12:30:00,7129.62,7172.6,7119.08,7164.667455,195.9519733
2020-01-02 12:45:00,7124.56,7171.6,7123.56,7132.72,153.61138352999996
2020-01-02 13:00:00,7158.07,7178.20729483,7124.76,7152.81,251.14769494
2020-01-02 13:15:00,7136.1,7169.0,7119.1,7123.03,173.34647362
2020-01-02 13:30:00,7122.78,7168.7,7084.16,7139.3,1059.8887401700006
2020-01-02 13:45:00,7122.74,7157.7,7080.7,7154.4,211.10260404
2020-01-02 14:00:00,7131.54,7159.9,7098.97,7146.0,474.5201074
2020-01-02 14:15:00,7146.0,7149.1,7101.49,7112.39,81.85717488999997
2020-01-02 14:30:00,7112.39,7168.62850326,7108.49,7168.62850326,216.38372891
2020-01-02 14:45:00,7131.5,7168.7,7112.71,7114.12,212.96710099000003
2020-01-02 15:00:00,7114.12,7173.1,7112.05,7122.56,600.6077726
2020-01-02 15:15:00,7118.19,7168.68750738,7101.82,7127.85,441.92480604
2020-01-02 15:30:00,7105.5,7151.2,7095.5,7112.8,363.55406223
2020-01-02 15:45:00,7111.26,7152.6,7101.72,7111.72,172.24012325999996
2020-01-02 16:00:00,7111.69,7161.7,7086.88,7089.52,377.0501978
2020-01-02 16:15:00,7094.2,7141.2,7083.11,7094.16,539.2431272700001
2020-01-02 16:30:00,7089.94,7142.61287175,7088.0,7090.75,154.98775342
2020-01-02 16:45:00,7090.74,7137.5,7011.0,7057.49,3133.881618609993
2020-01-02 17:00:00,7027.01,7071.0,6900.0,6975.48,4771.961700169995
2020-01-02 17:15:00,6975.34,7004.9,6903.0,6920.26,1790.6470484500005
2020-01-02 17:30:00,6925.0,7015.5,6918.99,6950.01,1434.5710882699996
2020-01-02 17:45:00,6949.63,7005.7,6935.93,7002.4,423.25151546
2020-01-02 18:00:00,6942.4,7002.5,6924.05,6940.01,691.56476225
2020-01-02 18:15:00,6942.31,7005.50462731,6935.87,6948.8,396.48635504
2020-01-02 18:30:00,6945.97,7008.0,6936.41,6980.0,375.4085573499999
2020-01-02 18:45:00,6954.6,7010.0,6950.01,6955.01,657.56850284
2020-01-02 19:00:00,6955.01,7008.0,6937.82,6956.89,715.7469520100001
2020-01-02 19:15:00,6958.16,7009.9,6945.8,6998.6,497.5933868000001
2020-01-02 19:30:00,7002.5,7015.9,6951.03,6969.86,509.3768362499999
2020-01-02 19:45:00,6972.28,7019.8,6958.0,6966.77,254.93792314000004
2020-01-02 20:00:00,6985.8,7013.9,6950.7,6969.3,273.97526014
2020-01-02 20:15:00,6953.85,7002.05520451,6919.5,6948.52,504.81149897000006
2020-01-02 20:30:00,6926.61,6997.9,6925.8,6936.97,532.51623384
2020-01-02 20:45:00,6936.97,6991.0,6924.75,6927.24,141.15144788
2020-01-02 21:00:00,6927.24,6987.4,6924.14,6939.3,244.05157594
2020-01-02 21:15:00,6938.2,6991.6,6930.0,6946.31,279.52368867
2020-01-02 21:30:00,6947.27,7005.4,6941.11,6958.81,454.0300782499999
2020-01-02 21:45:00,6958.7,7006.6,6953.11,6977.33,463.03811137
2020-01-02 22:00:00,6977.26,7010.1,6943.33,6948.8,421.30201474000006
2020-01-02 22:15:00,6995.2556904,6995.8,6947.19,6954.34,152.24607366000004
2020-01-02 22:30:00,6954.35,6995.8,6946.1,6954.34,421.65276073
2020-01-02 22:45:00,6954.35,6995.8,6946.9,6955.62,95.40189287
2020-01-02 23:00:00,6959.11,6995.8,6942.79,6964.39,440.1431072900001
2020-01-02 23:15:00,6948.58,6990.1,6935.85,6945.0,419.27994369
2020-01-02 23:30:00,6946.88,6993.2,6940.0,6945.02,326.77375851
2020-01-02 23:45:00,6945.02,6989.5,6942.0,6942.3,104.70426069
2020-01-03 00:00:00,6965.71,6992.78358145,6929.72,6943.52,491.13816515
2020-01-03 00:15:00,6943.51,6982.0,6929.8,6933.01,214.21861252
2020-01-03 00:30:00,6953.47,6977.1,6910.26,6953.5,266.1479320899999
2020-01-03 00:45:00,6913.78,6966.9,6901.0,6919.01,1058.25949385
2020-01-03 01:00:00,6919.01,6969.6,6913.65,6920.93,242.96284877000005
2020-01-03 01:15:00,6967.3,6970.5,6914.49,6918.71,382.0350387800001
2020-01-03 01:30:00,6918.99,6964.4,6874.92,6897.07,1151.61577055
2020-01-03 01:45:00,6939.0,6939.1,6860.46,6918.7,1319.91620451
2020-01-03 02:00:00,6869.45,6932.1,6853.53,6887.81,1667.1700548000013
2020-01-03 02:15:00,6901.36,6971.0,6884.0,6919.65,1474.149120600002
2020-01-03 02:30:00,6919.65,6994.6,6919.64,6956.14,921.7901138200004
2020-01-03 02:45:00,6938.66,6992.00988123,6927.74,6958.0,565.31396979
2020-01-03 03:00:00,6958.0,6989.0,6928.49,6941.21,366.96243814
2020-01-03 03:15:00,6941.49,6996.2,6932.02,6992.0,125.47708404999996
2020-01-03 03:30:00,6937.37,6992.1,6925.55,6933.16,943.7695301
2020-01-03 03:45:00,6933.16,6977.6,6924.0,6949.64,361.30837735
2020-01-03 04:00:00,6949.76,7026.5,6934.1,7025.3,741.21272554
2020-01-03 04:15:00,6989.72,7075.0,6964.63,7047.7,2091.5496171
2020-01-03 04:30:00,7049.35540043,7416.0,6988.6,7249.08,4230.67796881
2020-01-03 04:45:00,7296.5,7314.6,7142.77,7255.9,3791.44264695
2020-01-03 05:00:00,7255.9,7299.8,7154.03,7158.63,1317.26051209
2020-01-03 05:15:00,7160.5,7240.0,7151.15,7218.72681824,683.7627081100003
2020-01-03 05:30:00,7160.23,7237.0,7158.91,7221.4,896.1705222100003
2020-01-03 05:45:00,7221.4,7252.6,7160.57,7203.6,1039.1634985
2020-01-03 06:00:00,7203.04,7252.6,7185.39,7191.12,924.30146682
2020-01-03 06:15:00,7192.15,7244.7,7178.81,7187.64,639.6392812199999
2020-01-03 06:30:00,7187.64,7243.8,7178.93,7193.81,978.8649307200002
2020-01-03 06:45:00,7188.03,7240.1,7183.85,7200.57,497.85876339999993
2020-01-03 07:00:00,7234.2,7244.9,7188.06,7207.47,702.1842672800001
2020-01-03 07:15:00,7204.6,7260.0,7194.66,7210.8,1089.9926791600003
2020-01-03 07:30:00,7211.65,7260.80746312,7198.46,7210.38,325.6428316900001
2020-01-03 07:45:00,7209.31,7248.4,7176.07,7191.3,940.57996963
2020-01-03 08:00:00,7235.8,7257.4,7186.59,7211.0,1042.3513653199996
2020-01-03 08:15:00,7211.0,7252.7,7198.41,7215.91,224.05808057
2020-01-03 08:30:00,7206.79,7324.6,7204.71,7278.0,931.8888726800008
2020-01-03 08:45:00,7287.66,7324.5,7222.96,7255.9,2837.868791399999
2020-01-03 09:00:00,7250.8,7359.9,7244.08,7296.94,1453.26315131
2020-01-03 09:15:00,7295.5,7349.6,7273.79,7301.28,1859.81917377
2020-01-03 09:30:00,7299.35,7344.0,7287.7,7310.95,633.4065221999998
2020-01-03 09:45:00,7299.5,7385.9,7294.09,7345.78,1680.3937984699996
2020-01-03 10:00:00,7383.1,7396.9,7308.74,7365.75,1479.3369736800005
2020-01-03 10:15:00,7359.42,7404.1705062,7309.44,7316.8,1500.44399394
2020-01-03 10:30:00,7319.11,7369.929119,7271.4,7291.2,601.7012536199998
2020-01-03 10:45:00,7300.69,7345.8,7288.87,7301.15,944.50749052
2020-01-03 11:00:00,7302.35,7370.69224914,7293.74,7367.4,421.7829477700001
2020-01-03 11:15:00,7327.27,7367.4,7309.6,7325.99,682.4136613900001
2020-01-03 11:30:00,7312.91,7359.7,7299.05,7357.06497085,922.13630445
2020-01-03 11:45:00,7318.19,7377.2,7299.55,7327.64,545.9358704
2020-01-03 12:00:00,7327.64,7381.7,7307.5,7347.54,932.23550338
2020-01-03 12:15:00,7348.29,7378.0,7329.66,7329.89,632.1126583399999
2020-01-03 12:30:00,7329.89,7376.991342,7303.73,7307.74,719.5112978500001
2020-01-03 12:45:00,7307.73,7357.3313838,7293.02,7313.9,500.53063784
2020-01-03 13:00:00,7316.3,7363.0,7306.21,7318.2,433.0033856600001
2020-01-03 13:15:00,7320.93,7360.9,7306.21,7358.8,990.50626232
2020-01-03 13:30:00,7322.93,7362.1,7310.94,7314.85,191.44353669
2020-01-03 13:45:00,7314.85,7407.57243269,7313.02,7348.55,1074.0682224599998
2020-01-03 14:00:00,7342.19,7394.6,7237.42,7265.12,1690.186973310001
2020-01-03 14:15:00,7265.12,7306.3,7224.67,7290.0,1963.64720199
2020-01-03 14:30:00,7290.0,7297.3,7240.62,7265.06,891.71446254
2020-01-03 14:45:00,7266.15,7302.7,7241.39,7245.0,773.6980984599998
2020-01-03 15:00:00,7285.8,7295.0,7243.85,7292.3,616.14029303
2020-01-03 15:15:00,7255.01,7308.0,7252.46,7270.92,365.27612368
2020-01-03 15:30:00,7270.95,7306.6,7260.46,7269.82,586.67847792
2020-01-03 15:45:00,7266.43,7350.0,7262.09,7320.36,1415.1857455299994
2020-01-03 16:00:00,7346.0,7444.9,7286.77,7353.5,1735.5762808200004
2020-01-03 16:15:00,7352.73,7437.2,7313.9,7364.07,1560.8659553999992
2020-01-03 16:30:00,7359.81,7414.1,7334.55,7372.65,1949.9087150899995
2020-01-03 16:45:00,7372.11,7427.5,7353.9,7386.74,2001.1677277299991
2020-01-03 17:00:00,7426.03188175,7438.3,7339.69,7350.01,1817.97676301
2020-01-03 17:15:00,7350.01,7385.8,7329.32,7359.02,1174.3140203199998
2020-01-03 17:30:00,7357.56,7412.2,7346.17,7374.33,335.7517438
2020-01-03 17:45:00,7369.36,7409.7,7348.65,7353.04,773.6512336999999
2020-01-03 18:00:00,7353.04,7394.4,7326.71,7336.51,502.3533073300002
2020-01-03 18:15:00,7339.95,7380.5,7327.7,7345.13,734.6195603599999
2020-01-03 18:30:00,7345.13,7397.1,7343.06,7359.0,408.3543569
2020-01-03 18:45:00,7353.8,7387.0,7330.2,7339.97,799.0905796799999
2020-01-03 19:00:00,7339.97,7372.6,7272.54,7301.79,563.7409779300003
2020-01-03 19:15:00,7341.8,7361.3,7289.91,7326.32,504.7777265000001
2020-01-03 19:30:00,7326.32,7380.4,7309.75,7330.9,379.8470650900001
2020-01-03 19:45:00,7330.55,7372.415904,7318.06,7334.0,265.71334914
2020-01-03 20:00:00,7334.0,7390.0,7323.9,7337.69,581.6658665599998
2020-01-03 20:15:00,7332.1,7374.9,7293.7,7316.71,474.0244122899995
2020-01-03 20:30:00,7315.68,7351.7,7301.56,7319.51,387.3417972
2020-01-03 20:45:00,7311.84,7354.9,7304.81,7308.25,250.65604283000005
2020-01-03 21:00:00,7308.25,7355.9,7295.27,7325.6,467.2787597699999
2020-01-03 21:15:00,7324.4,7360.7,7316.21,7320.0,100.61247919999998
2020-01-03 21:30:00,7322.39,7355.2,7299.93,7309.09,434.4954574899997
2020-01-03 21:45:00,7303.38,7349.1,7255.0,7269.3,695.1266874199996
2020-01-03 22:00:00,7269.3,7332.8,7252.98,7270.0,952.8434629
2020-01-03 22:15:00,7309.0,7319.8,7255.0,7301.5,311.4171790600002
2020-01-03 22:30:00,7263.19,7304.9,7245.2,7278.66,284.4529980000001
2020-01-03 22:45:00,7269.2,7348.2,7267.16,7294.72,537.5775145599999
2020-01-03 23:00:00,7293.9,7348.2,7284.93,7295.7,437.77168644000005
2020-01-03 23:15:00,7295.7,7372.0,7288.95,7333.87,714.0682883199999
2020-01-03 23:30:00,7328.11,7372.0,7311.17,7319.08,260.76038426
2020-01-03 23:45:00,7357.3,7371.2,7304.8,7371.2,494.54170766
2020-01-04 00:00:00,7334.45,7378.6,7307.99,7322.67,1069.1087146200002
2020-01-04 00:15:00,7317.32,7357.23101714,7303.6,7308.73,392.83114818
2020-01-04 00:30:00,7308.73,7352.1,7281.87,7292.29,499.6823797600002
2020-01-04 00:45:00,7286.93,7339.7,7280.3,7300.0,175.31138175999993
2020-01-04 01:00:00,7302.43,7339.7,7288.6,7291.53,490.90312346
2020-01-04 01:15:00,7291.15,7333.5,7274.91,7296.43,89.82331693000003
2020-01-04 01:30:00,7296.42,7335.7,7285.68,7300.0,388.63385204
2020-01-04 01:45:00,7300.0,7335.7,7288.66,7303.07,368.30434676
2020-01-04 02:00:00,7303.07,7339.7,7291.14,7301.97,92.45683368
2020-01-04 02:15:00,7313.83,7342.4,7290.18,7298.15,351.3787186299999
2020-01-04 02:30:00,7299.05,7340.60336092,7285.78,7299.61,294.5106468800006
2020-01-04 02:45:00,7298.0,7355.8,7296.06,7319.2,131.35228921999996
2020-01-04 03:00:00,7320.68,7360.0,7308.63,7331.88,253.12584518
2020-01-04 03:15:00,7360.0,7362.36437364,7312.79,7312.79,276.15419290000006
2020-01-04 03:30:00,7312.79,7354.2,7311.29,7320.0,33.187046
2020-01-04 03:45:00,7320.0,7362.9,7315.6,7362.810764,459.09242052
2020-01-04 04:00:00,7323.6,7362.81075339,7311.35,7315.36,592.8095432599999
2020-01-04 04:15:00,7352.81800002,7352.81800002,7302.05,7315.62,309.7735982000001
2020-01-04 04:30:00,7315.62,7354.7,7311.92,7321.1,148.88226905999997
2020-01-04 04:45:00,7328.76,7358.6,7316.05,7325.04,529.1149368700001
2020-01-04 05:00:00,7326.86,7358.6,7320.0,7325.85,117.685565
2020-01-04 05:15:00,7325.76,7374.9,7320.0,7373.2,535.2610336800002
2020-01-04 05:30:00,7334.15,7394.3,7334.15,7384.01379142,306.0275396799999
2020-01-04 05:45:00,7338.2,7384.01379142,7331.55,7333.94,676.31031432
2020-01-04 06:00:00,7333.95,7384.9,7329.92,7345.4,108.79089661999996
2020-01-04 06:15:00,7342.91,7389.59354892,7341.06,7389.59354892,198.57618750000003
2020-01-04 06:30:00,7352.1,7389.59354892,7330.26,7341.7,434.86309477
2020-01-04 06:45:00,7341.5,7387.0,7330.1,7349.54,339.63179506999995
2020-01-04 07:00:00,7349.54,7384.57177675,7335.67,7349.11,317.53092325000006
2020-01-04 07:15:00,7349.12,7382.0,7322.4,7372.0,197.7790724400001
2020-01-04 07:30:00,7326.03,7372.0,7320.0,7331.2,250.08705073
2020-01-04 07:45:00,7330.8,7370.9,7329.34,7342.6,320.78718531000004
2020-01-04 08:00:00,7350.79,7371.5,7327.8,7333.35,63.57240777
2020-01-04 08:15:00,7332.67,7375.0,7324.94,7348.54,785.5987312500002
2020-01-04 08:30:00,7339.75,7388.9,7337.4,7347.84,584.85741944
2020-01-04 08:45:00,7346.45,7382.9,7339.13,7344.72,181.41292899
2020-01-04 09:00:00,7339.8,7376.9657598,7332.14,7333.4,524.35609593
2020-01-04 09:15:00,7333.08,7375.6,7332.5,7347.7,207.49635515999992
2020-01-04 09:30:00,7347.8,7379.1862326,7333.41,7354.54,337.55961701
2020-01-04 09:45:00,7341.01,7389.0,7341.01,7351.67,741.2180231699999
2020-01-04 10:00:00,7355.0,7389.1,7341.92,7389.1,389.43439265000006
2020-01-04 10:15:00,7389.1,7395.7,7343.95,7360.82,103.20982197
2020-01-04 10:30:00,7355.08,7394.7,7335.9,7339.67,144.35519544
2020-01-04 10:45:00,7339.59,7385.2,7295.25,7347.2,534.9940449300009
2020-01-04 11:00:00,7311.09,7361.7,7289.55,7326.12,585.92994507
2020-01-04 11:15:00,7325.95,7362.0,7311.22,7361.6,467.34929688
2020-01-04 11:30:00,7313.73,7361.7,7310.47,7323.99,35.28520811
2020-01-04 11:45:00,7361.7,7361.7,7315.88,7326.61,208.70878748
2020-01-04 12:00:00,7326.61,7362.0,7310.25,7361.6,272.6494284099999
2020-01-04 12:15:00,7314.6,7361.6,7309.0,7359.6,56.719613200000005
2020-01-04 12:30:00,7359.6,7359.7,7305.19,7318.79,148.79803108000004
2020-01-04 12:45:00,7357.1,7357.2,7289.5,7299.94,444.37322635
2020-01-04 13:00:00,7298.12,7350.3,7290.65,7310.81,336.44629468999995
2020-01-04 13:15:00,7310.3,7353.0,7290.86,7312.04,81.93163401000002
2020-01-04 13:30:00,7302.34,7345.1,7275.47,7290.13,419.3708644400001
2020-01-04 13:45:00,7290.72,7339.4,7280.0,7287.85,399.32508193
